,returns,garch_rolling_95_t,garch_rolling_99_t,garch_rolling_95_n,garch_rolling_99_n
2008-11-04,4.001447845739003,-7.06502907458993,-11.72362446946668,-7.492764465382224,-10.599659579103717
2008-11-05,-5.411525893116384,-6.993937414697997,-11.581134540916375,-7.42504150997537,-10.503235482845865
2008-11-06,-5.1571208279519904,-7.143277085653635,-11.84427628822957,-7.559133191226886,-10.695127181237911
2008-11-07,2.84461819721001,-7.25807989651883,-11.991421140493708,-7.648011255489626,-10.819827292346087
2008-11-10,-1.273389618685711,-7.043186583194759,-11.627826624423566,-7.446767290055588,-10.534369213021444
2008-11-11,-2.228720025294257,-6.729077482090795,-11.142255681717012,-7.157802290894896,-10.123429316210144
2008-11-12,-5.328886594572081,-6.501445696996148,-10.75862045865187,-6.914964016439554,-9.779010225621857
2008-11-13,6.692259078968742,-6.7248453561590384,-11.079631032702292,-7.105398871075703,-10.047299473312014
2008-11-14,-4.259349062086725,-7.16288168413584,-11.745067015741972,-7.530729688386693,-10.648901839638905
2008-11-17,-2.6149349993598614,-7.1369601090938914,-11.673192061120979,-7.490866656261846,-10.59254543511276
2008-11-18,0.9790290485441312,-6.921137339220916,-11.307341112614752,-7.27014753913853,-10.279843552695356
2008-11-19,-6.310549598420712,-6.600914249747656,-10.788690608121968,-6.940274876027021,-9.812806400910608
2008-11-20,-6.948184541277702,-6.999544146085581,-11.41471938140702,-7.328597862861193,-10.362608632304838
2008-11-21,6.1328001115067465,-7.473220690122127,-12.132871577027222,-7.763478883281287,-10.984319531775567
2008-11-24,6.271423081455647,-7.701553285119579,-12.468322701741846,-7.990203641568142,-11.30417773157852
2008-11-25,0.6529413613966316,-7.925276150112021,-12.799136660723073,-8.205165968406503,-11.605926434392872
2008-11-26,3.471840142238202,-7.562358995217642,-12.221700357518749,-7.867074250945878,-11.127295965269303
2008-11-28,0.9596913918806832,-7.388220638944215,-11.951315777787938,-7.711387840647111,-10.908357853777366
2008-12-01,-9.353652163820918,-7.063649530464186,-11.436402367733852,-7.409076814883995,-10.477503349948632
2008-12-02,3.916366397642246,-8.095385530450622,-13.067196020566762,-8.369908561039026,-11.833930320758709
2008-12-03,2.550804791981371,-7.93968897026376,-12.815397640831415,-8.234685563429606,-11.643454308032284
2008-12-04,-2.974649977384212,-7.653135751866027,-12.3920590905299,-7.978246386322353,-11.283010273334945
2008-12-05,3.5849090941538373,-7.444025878501946,-12.044719065423184,-7.77445902845756,-10.993734300193774
2008-12-08,3.766888346678524,-7.301285250872142,-11.800665071145046,-7.641599158235747,-10.804918602052158
2008-12-09,-2.338894447632593,-7.1838019746626856,-11.604340052280953,-7.533245424420554,-10.652196120251846
2008-12-10,1.1824007505509535,-6.942436488140996,-11.212167111919802,-7.27438092477398,-10.285421993207835
2008-12-11,-2.8938762495764387,-6.64363757097561,-10.735406286825167,-6.992065898044067,-9.882028809746
2008-12-12,0.7003831230512167,-6.486455679152839,-10.473206480840433,-6.795633179006606,-9.603587553030103
2008-12-15,-1.2766830411484198,-6.159896390439349,-9.980816290042165,-6.447562860382197,-9.11300492096089
2008-12-16,5.008481578859222,-5.882653869720363,-9.537814283419808,-6.135469292756452,-8.670618740436945
2008-12-17,-0.9639170015611964,-6.114992176898314,-9.891428265469438,-6.357016426675559,-8.984907980522934
2008-12-18,-2.1389823129044907,-5.814299969718192,-9.437017616647367,-6.030166413514403,-8.524237476537396
2008-12-19,0.2932591981723352,-5.609792651071686,-9.134090375272654,-5.79752807682536,-8.197487103573785
2008-12-22,-1.8471576686337163,-5.310774878091631,-8.661914923678328,-5.475688594260999,-7.740700851386046
2008-12-23,-0.9764984984231136,-5.123442923797896,-8.36087991581665,-5.266498732613894,-7.441414425052399
2008-12-24,0.5764496357789292,-4.850082677934865,-7.931606034501302,-4.956002034815429,-7.002979306143813
2008-12-26,0.5341881620716299,-4.542671181332681,-7.4671803886591235,-4.630894380822195,-6.5453245439793
2008-12-29,-0.38801175284807,-4.244984283529282,-6.9963180508262655,-4.310123926086898,-6.092278304481108
2008-12-30,2.4114018863220665,-3.951052209947742,-6.522390129608098,-3.9939473190513075,-5.644649829443047
2008-12-31,1.4059048160206564,-3.9208302398219907,-6.490523574423746,-3.9584890570987636,-5.597578910416834
2009-01-02,3.111881625446231,-3.7379603368618595,-6.1889331347485115,-3.7604888274849526,-5.316993268901126
2009-01-05,-0.4679288447595494,-3.9178294361420067,-6.464510298745397,-3.940873311459644,-5.572646053909292
2009-01-06,0.7786737413759767,-3.6749686109521367,-6.070920495134252,-3.686325891497083,-5.211983922578675
2009-01-07,-3.0469120220572425,-3.4551553376194355,-5.720802432213202,-3.469649913942363,-4.9038905093014815
2009-01-08,0.3391315691974653,-3.70049479052458,-6.099019380916353,-3.6901507585605273,-5.213115661791339
2009-01-09,-2.1533214293202936,-3.4694288019837294,-5.726131950884211,-3.4583388505496337,-4.885141873196028
2009-01-12,-2.2822587628668867,-3.4834959176650093,-5.735158204323913,-3.4553945819818876,-4.880696972956282
2009-01-13,0.1756515215766487,-3.5169455394338094,-5.781264962842389,-3.4786769808422893,-4.913805816986638
2009-01-14,-3.40324644901829,-3.2997930546785716,-5.431048652149095,-3.2660611724138477,-4.612305327976117
2009-01-15,0.1328299166952238,-3.629089569986537,-5.960086738239311,-3.603927520961328,-5.090515688095953
2009-01-16,0.7533131556373145,-3.417290970548005,-5.619143620827148,-3.393076648657702,-4.791320142334768
2009-01-20,-5.426201462391315,-3.242622223349286,-5.343214584793418,-3.2205598032282623,-4.5452852019058065
2009-01-21,4.257205806919397,-4.187072943503942,-6.91131398219104,-4.228536656540214,-5.973390888386707
2009-01-22,-1.5278446440878557,-4.517915304331385,-7.432043886692879,-4.5940862573637515,-6.491532291210988
2009-01-23,0.5363250283092427,-4.349510805276598,-7.156066725605909,-4.407790971342472,-6.227705604049611
2009-01-26,0.5537850154850269,-4.120081585757477,-6.791056269079741,-4.1724877494126575,-5.893508039368647
2009-01-27,1.0866329534482322,-3.9047772326871137,-6.450894337287013,-3.9517574961687587,-5.579773811846668
2009-01-28,3.300683868264074,-3.732784685498125,-6.173633625363311,-3.778758393786796,-5.333950074709791
2009-01-29,-3.3681064466673822,-3.919971507121977,-6.455023191697727,-3.9891950806730208,-5.631963903110668
2009-01-30,-2.305282101067711,-4.113465214057623,-6.7417687776972635,-4.173342308109812,-5.8918630627769
2009-02-02,-0.0532909974890164,-4.082605713738362,-6.670506059959937,-4.135129200999186,-5.837317923851126
2009-02-03,1.5709938442946172,-3.8632878471727317,-6.314593981679158,-3.9262168697765416,-5.541704142007985
2009-02-04,-0.7517697439794895,-3.740026936346869,-6.1077397207756,-3.826767072705612,-5.4016745623562885
2009-02-05,1.6233188600758928,-3.5523909978904133,-5.823126521971622,-3.6499318425439324,-5.1521246059205605
2009-02-06,2.65406819353971,-3.4568673840767024,-5.6621046052702235,-3.5793793172390873,-5.053140632551624
2009-02-09,0.1484091719280034,-3.548423349033181,-5.796035986651672,-3.6763347229783028,-5.190440103638595
2009-02-10,-5.036866949414839,-3.356483101805034,-5.494024911526846,-3.488002176385111,-4.923807672285387
2009-02-11,0.7923477223390516,-4.134822153958809,-6.717713067976988,-4.2536953311835575,-6.005438541582279
2009-02-12,0.1737655357920974,-3.9359120729250807,-6.384322835771518,-4.075369862829907,-5.753791875384351
2009-02-13,-1.0048008389114624,-3.729359736792739,-6.041271047158032,-3.873587960857518,-5.4687500842705274
2009-02-17,-4.662949981810491,-3.5722692796209046,-5.771849903553877,-3.7077747930154654,-5.234450236124558
2009-02-18,-0.0950817478245573,-4.185638295378315,-6.708021892065081,-4.327347224147084,-6.1102435400845065
2009-02-19,-1.2096896898495146,-3.9602630211923153,-6.3438711117525175,-4.095345000889805,-5.782480971850961
2009-02-20,-1.1478592263616476,-3.803229089412549,-6.075319636807047,-3.9211434501438474,-5.536259609793461
2009-02-23,-3.531531749022496,-3.6822325904470827,-5.8093524945717725,-3.794657389117712,-5.362355888522353
2009-02-24,3.93200492217266,-3.9499418609973453,-6.198908963018684,-4.055498312556404,-5.729845361261653
2009-02-25,-1.0715025437918897,-4.25318225496526,-6.649469333701677,-4.377095339716533,-6.186086244371668
2009-02-26,-1.5905676845763752,-4.062136233554048,-6.3844306842010425,-4.187174232788261,-5.9191396926737525
2009-02-27,-2.384648417029285,-3.9372029142560145,-6.211422674653868,-4.060434345310425,-5.74103013196878
2009-03-02,-4.774188875107267,-3.938774099006746,-6.221855175673819,-4.060207660338081,-5.73733798133627
2009-03-03,-0.6427378038351219,-4.470106112035115,-7.020326145139298,-4.588915269738133,-6.485051672001206
2009-03-04,2.347535830991525,-4.257274995430639,-6.696039817420529,-4.372206696906128,-6.17714342821878
2009-03-05,-4.346330218569738,-4.216963453853355,-6.609174531980138,-4.335833584296755,-6.126008296605034
2009-03-06,0.1215314395986425,-4.600341922718031,-7.162027720364117,-4.710594691419731,-6.655164359950506
2009-03-09,-1.007424513030657,-4.3489119934907166,-6.778067287830102,-4.454559019036362,-6.301368182236161
2009-03-10,6.17186323188922,-4.169980816445496,-6.505241024476187,-4.270990387624059,-6.039944538635417
2009-03-11,0.2442830735847224,-5.024539717962998,-7.815869939828117,-5.1609135647096895,-7.299440773596689
2009-03-12,3.992107486845256,-4.770713269218369,-7.439743073563263,-4.90696867636623,-6.9406880925288466
2009-03-13,0.7709235009042813,-4.947747353035922,-7.705601263975136,-5.0925707476771995,-7.202386380720927
2009-03-16,-0.3522120560965446,-4.7201749736655705,-7.363799451539364,-4.862022414132219,-6.875138019651523
2009-03-17,3.1634259452989566,-4.515869127124122,-7.010730211255049,-4.6432177902303895,-6.56111151763876
2009-03-18,2.064339177691497,-4.577655615687819,-7.086751673637182,-4.70867589904801,-6.654163851067118
2009-03-19,-1.3064127999233972,-4.480871135432973,-6.928274839141605,-4.612068660389503,-6.517259188953517
2009-03-20,-1.996742895118435,-4.322894189416632,-6.681748195020297,-4.4473886374321685,-6.283682062453984
2009-03-23,6.836638735773641,-4.229507770484631,-6.557576917362305,-4.351435718198105,-6.150253362343992
2009-03-24,-2.062636109659859,-5.220204986262358,-8.133609316440818,-5.38132801017018,-7.612451255067381
2009-03-25,0.9580332245017488,-5.089350882930426,-7.921856425452827,-5.240028839885826,-7.410658042278227
2009-03-26,2.3052602239829927,-4.86792192388544,-7.58650132424684,-5.018595844024535,-7.097588361165496
2009-03-27,-2.0524717385895697,-4.77838386547106,-7.43520349399168,-4.927971471109451,-6.968408626270496
2009-03-30,-3.5439323427820706,-4.679355735490662,-7.282928274900957,-4.821177981889517,-6.814381415168558
2009-03-31,1.3044168377756995,-4.807205056614673,-7.447662147531932,-4.936108087449183,-6.975408282523592
2009-04-01,1.6421043179743084,-4.628878569233343,-7.171624990720739,-4.7566196660737505,-6.720255940606497
2009-04-02,2.8322225961306,-4.485141639663044,-6.945067531203664,-4.612807325502196,-6.51646276196998
2009-04-03,0.9684722294469392,-4.502782128020509,-6.953348290113461,-4.631862499270661,-6.542611689594194
2009-04-06,-0.8367275616680818,-4.298495564443954,-6.672826027013477,-4.433665244250616,-6.265171076678034
2009-04-07,-2.414366931764816,-4.122347813275733,-6.4074360439133855,-4.251857886131588,-6.006023385597041
2009-04-08,1.1714557086847552,-4.120254828643711,-6.383318481483998,-4.236919486022904,-5.98283285308479
2009-04-09,3.734709062073376,-3.9735904868219323,-6.168767068026695,-4.082059773293411,-5.7613299210421145
2009-04-13,0.2530165856026846,-4.232662976750071,-6.539093127620947,-4.352248668489866,-6.142997459752864
2009-04-14,-2.026851722493524,-4.033900287788068,-6.235461517495576,-4.138465719834496,-5.840041180658273
2009-04-15,1.2470930388817558,-3.9774339274638773,-6.136640987356019,-4.066964954637663,-5.738370979866048
2009-04-16,1.5419309485732728,-3.847525499705648,-5.945079876832938,-3.9292562268629707,-5.541014303015757
2009-04-17,0.4957054226539451,-3.7346804700044416,-5.770216640808791,-3.815657608671118,-5.381295619031134
2009-04-20,-4.373220914165703,-3.5451845382574354,-5.476550543788389,-3.6262047298898255,-5.113285540278795
2009-04-21,2.102938421614601,-4.079703342905196,-6.283637253778205,-4.158146543045723,-5.8600865840923815
2009-04-22,-0.7711320225478271,-4.024161774496157,-6.185267562585488,-4.106036543374802,-5.78693913517992
2009-04-23,0.9873443065781582,-3.84285025213293,-5.902634861082075,-3.919450831476787,-5.522731360594742
2009-04-24,1.6657834020331603,-3.674624280345562,-5.6770815277304125,-3.7522965119132747,-5.289707179229739
2009-04-27,-1.0117587499046197,-3.595963597342809,-5.542574025101436,-3.675592152501902,-5.1805141796027865
2009-04-28,-0.2744297639849314,-3.4602532754310893,-5.331548013910617,-3.5333193152272884,-4.976776272171193
2009-04-29,2.1379853727164115,-3.288777695393401,-5.065875913481257,-3.3585667282255236,-4.727963543539719
2009-04-30,-0.0950519220744608,-3.321630235053201,-5.098955592446277,-3.395027715524932,-4.779430703800845
2009-05-01,0.5381880325807842,-3.1525009691965944,-4.836783583277109,-3.222674181296593,-4.534865405942332
2009-05-04,3.3307243587725845,-2.997532818625339,-4.598995195519211,-3.0683761934984886,-4.317181646978412
2009-05-05,-0.3798929477293887,-3.353663030818096,-5.12956277043844,-3.436699270200822,-4.838207076267935
2009-05-06,1.725461832941929,-3.176293266106425,-4.889514661591868,-3.254616392437952,-4.586590018748509
2009-05-07,-1.3290338985760624,-3.1599002611111993,-4.861202299576647,-3.2405766090492527,-4.564411807610006
2009-05-08,2.378390237911349,-3.079273577023031,-4.729792166185097,-3.1521862515292955,-4.439258241620536
2009-05-11,-2.1747190202753868,-3.175950602146247,-4.8642271388870055,-3.2548190884593704,-4.585340650232157
2009-05-12,-0.0979334983476185,-3.2351840585645197,-4.9401615762834465,-3.304723722507607,-4.652115714100502
2009-05-13,-2.7263198536612703,-3.0750601220735923,-4.696666307753026,-3.1407491898278828,-4.420348435624162
2009-05-14,1.029843199277203,-3.2537701579326983,-4.94821458265855,-3.3136403410243314,-4.66116346942814
2009-05-15,-1.1475676904067544,-3.144222753765897,-4.776906366858857,-3.2036362531760285,-4.505424543994525
2009-05-18,2.9936594996533383,-3.048976532177711,-4.6254991924795155,-3.101982720968006,-4.361253837818083
2009-05-19,-0.1738346019872554,-3.291634842560652,-4.981549965442309,-3.3585270004855587,-4.725697178231448
2009-05-20,-0.5144672688046908,-3.1247037409581795,-4.7510985544842015,-3.1877611993287887,-4.486951508197653
2009-05-21,-1.6899558030336284,-2.991762976346796,-4.54831753495335,-3.0485511781052166,-4.288385732842409
2009-05-22,-0.1498332508169961,-2.980667925079803,-4.516614133747023,-3.030758993860166,-4.2617793258037056
2009-05-26,2.596220760015714,-2.8463454402559365,-4.316340468670371,-2.892099205681707,-4.063581843547214
2009-05-27,-1.9153424774368055,-3.0310409212486564,-4.5835653004492976,-3.089186183189606,-4.3437201525414615
2009-05-28,1.5301255166552454,-3.0516757374301102,-4.600451011498865,-3.1036142751683853,-4.362367834398015
2009-05-29,1.3483445887851124,-3.0168391309213005,-4.542041009992573,-3.070852360928156,-4.316537714824403
2009-06-01,2.548994386142355,-2.9558512814982665,-4.452292606414009,-3.0118376442407913,-4.234811807798657
2009-06-02,0.1981336974747815,-3.104972425606873,-4.677636692430021,-3.1713333452411265,-4.463078996351169
2009-06-03,-1.383446575070985,-2.946979772316538,-4.459702155179482,-3.008377758850335,-4.237369242809334
2009-06-04,1.1418220142166204,-2.9073121302143745,-4.395436476623009,-2.9614586958334757,-4.167981874878525
2009-06-05,-0.2517857488816695,-2.8339875602125106,-4.281330675546557,-2.8886093891672573,-4.065280877114291
2009-06-08,-0.1011065454445716,-2.6976747665263665,-4.092414488182244,-2.74862639520731,-3.869775371090318
2009-06-09,0.3497059761173111,-2.586667239645507,-3.9284732298002987,-2.635106614320097,-3.7058579340343325
2009-06-10,-0.348640137996811,-2.4789728529691786,-3.7655369145418462,-2.5256334043621944,-3.550220997366754
2009-06-11,0.6093297249542561,-2.3784520609211603,-3.613081101014866,-2.4212193144725114,-3.4008822303394592
2009-06-12,0.1396020848219574,-2.2905607144745526,-3.480128156809917,-2.335458173552521,-3.2806579792891832
2009-06-15,-2.405559125359691,-2.1856135746082446,-3.3216136321399476,-2.231340627518035,-3.1335505384313738
2009-06-16,-1.280190102788595,-2.444231986638082,-3.7157983928173888,-2.488650971390733,-3.4976121400518267
2009-06-17,-0.1382523466782429,-2.4332636601173965,-3.68938292230918,-2.4722715317827855,-3.4719622962962697
2009-06-18,0.8375815004882053,-2.3222841109933303,-3.5417539595983003,-2.3598521772776406,-3.3160153786733555
2009-06-19,0.310935822324291,-2.2650453023016324,-3.4542708946288148,-2.3061825216578624,-3.2411782796825133
2009-06-22,-3.107836433082392,-2.173592668960741,-3.316984040344137,-2.215691499879099,-3.1137154296098806
2009-06-23,0.2304068499517782,-2.633016331831117,-4.012686113184063,-2.683505730561088,-3.7702914616766883
2009-06-24,0.650324882432666,-2.5213257640903803,-3.840907943063536,-2.5697227021593383,-3.6090552877572
2009-06-25,2.1217583998248744,-2.4372074803482606,-3.711206822746437,-2.486393154782121,-3.4914982075150403
2009-06-26,-0.1478920348603416,-2.581091190992046,-3.9256205869575593,-2.641956535866627,-3.7115843278625875
2009-06-29,0.9024296841261898,-2.472760873592007,-3.7594338243223278,-2.528906016142545,-3.5509297006057152
2009-06-30,-0.8567351633166496,-2.413232093455981,-3.665428508117111,-2.470843523930258,-3.46946032313244
2009-07-01,0.4352444623651701,-2.3542081308616076,-3.5694977475772025,-2.4058457185185342,-3.376374929157543
2009-07-02,-2.9577684825958017,-2.267790094277617,-3.438493516207855,-2.319454659765373,-3.2545322113117603
2009-07-06,0.2562462104257053,-2.6339351945220626,-3.9971039106716684,-2.6927825031798895,-3.7812173131330096
2009-07-07,-1.987978536288478,-2.525743262826937,-3.8333152004988764,-2.5819110225741224,-3.6236783135626016
2009-07-08,-0.1669931167934997,-2.6282017363930437,-3.980074825206792,-2.680064763116671,-3.7577744538651445
2009-07-09,0.3540946062317481,-2.5159355335428493,-3.808148941521973,-2.563909432904476,-3.59297017536685
2009-07-10,-0.4029938077684044,-2.4171123737503772,-3.6585559053407057,-2.464196877704685,-3.452597075997093
2009-07-13,2.4627948777227284,-2.32480758804649,-3.516933229315353,-2.3683310487156657,-3.316819891438414
2009-07-14,0.5301983236099628,-2.5555260917312506,-3.862330776648252,-2.6181148863812873,-3.673640184087944
2009-07-15,2.919943487510086,-2.4630615705168375,-3.724071318845693,-2.52404133831099,-3.540974212969538
2009-07-16,0.8604634691705462,-2.776430581791392,-4.203931006838124,-2.8578652405455554,-4.016599094468159
2009-07-17,-0.0382735133209433,-2.6889429197218386,-4.072098797990819,-2.767796967567579,-3.8898999580633857
2009-07-20,1.1366702462731142,-2.566189335563458,-3.9038982840427976,-2.641574557242961,-3.7131632223519584
2009-07-21,0.3620714522427704,-2.5215570300852512,-3.833494638648779,-2.5973852577872507,-3.651589188402897
2009-07-22,-0.0534419376249969,-2.416521863436101,-3.6910736375532474,-2.4907603174348205,-3.5032848974383026
2009-07-23,2.3022599224313,-2.3107368994260065,-3.546078102148348,-2.382886580144034,-3.3524551458655445
2009-07-24,0.3037543443477206,-2.493118426590755,-3.8179053509281684,-2.5770240857641826,-3.627863507634914
2009-07-27,0.2977389125970083,-2.385592513577651,-3.666619258065914,-2.4679350386463317,-3.4753039521167306
2009-07-28,-0.2609847107349429,-2.2913603544656187,-3.5240475112533183,-2.3702050564199872,-3.3373090179254747
2009-07-29,-0.4573406026934335,-2.2009385233308483,-3.3847150540672337,-2.274845231064904,-3.2024283300997336
2009-07-30,1.182538418815718,-2.12296912406504,-3.2799663167825472,-2.1916511973146102,-3.0873470043810323
2009-07-31,0.0739509083783554,-2.1307783849068445,-3.297156683338535,-2.2057877373717343,-3.1060734880882648
2009-08-03,1.522560782728123,-2.045622548536795,-3.1666950474568214,-2.118348737677479,-2.9825119049190247
2009-08-04,0.3007570422106501,-2.108325120212766,-3.2624016596607786,-2.1873189256486723,-3.0803770826032517
2009-08-05,-0.2917844617166379,-2.0297647950437683,-3.1528914997569033,-2.1021083793667446,-2.964791461592384
2009-08-06,-0.5640532654178876,-1.9541886165890343,-3.034203179210296,-2.024643075624404,-2.8552647986054662
2009-08-07,1.334970053225195,-1.8988781967295838,-2.944658175086049,-1.9668602791538166,-2.7731460677616147
2009-08-10,-0.3350556724880154,-1.933673162872692,-3.010016335424785,-2.0075992447770865,-2.8351865062585837
2009-08-11,-1.2740935609429689,-1.8617804891176715,-2.914380578703615,-1.9350937143683327,-2.7345993645572437
2009-08-12,1.1459230792871828,-1.9136419311428265,-2.976671845029623,-1.9791759449000303,-2.7942848260692807
2009-08-13,0.68564507961441,-1.9390649515062774,-3.0161647354242165,-2.0099994186851364,-2.836606523963992
2009-08-14,-0.8567949977279208,-1.8889524441205003,-2.936884599344946,-1.9632421119811019,-2.771382073876131
2009-08-17,-2.4559960849173303,-1.873220061620257,-2.903016193061572,-1.9413900863366462,-2.7391453927652134
2009-08-18,1.0094533393885528,-2.193791104557186,-3.386668187393406,-2.2651792715273156,-3.1915811093065476
2009-08-19,0.6837483447019445,-2.1622955633811287,-3.333986949577564,-2.235758499013873,-3.1509699479772673
2009-08-20,1.0889227984113456,-2.105878234968683,-3.251704549422164,-2.1796416831689442,-3.0709809918432547
2009-08-21,1.8451479725420383,-2.0863970154435476,-3.225281564056959,-2.1650263923540596,-3.0523907665230525
2009-08-24,-0.0545945918983783,-2.1805126811744007,-3.380256422765928,-2.2670365521791065,-3.2036891266851937
2009-08-25,0.2366663818367554,-2.109429659431018,-3.2745127770419176,-2.192578201445857,-3.0959427550557526
2009-08-26,0.0116719955652977,-2.026834220643257,-3.152561597453807,-2.108781601234169,-2.9784133608025036
2009-08-27,0.2777900271591285,-1.9584607197478718,-3.053316518302305,-2.037110425975114,-2.87553714923667
2009-08-28,-0.1990307732377177,-1.8962860371007393,-2.963186790467537,-1.9740764455261377,-2.7852436909833322
2009-08-31,-0.810919854038207,-1.822838881915894,-2.8667914393418314,-1.9015907082210286,-2.684911241272838
2009-09-01,-2.2372226316806487,-1.8113407125332164,-2.837233821499568,-1.8820793061424514,-2.6554235757485136
2009-09-02,-0.3301884345751011,-2.0681833460011383,-3.2496893296314098,-2.144927590147684,-3.0281620211465756
2009-09-03,0.8498582450941842,-2.0010819280694143,-3.1395146175492368,-2.0714784022386388,-2.9232584593711595
2009-09-04,1.3032243708161282,-1.9768011027985501,-3.112203618244004,-2.049303338795268,-2.8913321522943893
2009-09-08,0.8806045829839774,-2.003308558252405,-3.140939212819011,-2.079356349943797,-2.934717136573052
2009-09-09,0.7752259025442713,-1.9790889363745792,-3.1026592287238306,-2.0539670488520825,-2.89854396046211
2009-09-10,1.0368292776658143,-1.9406282170533835,-3.0349105818287123,-2.016013960693781,-2.8451008770160846
2009-09-11,-0.1351338988591167,-1.9284981306250835,-3.0134863928676916,-2.008673603708586,-2.836166074891212
2009-09-14,0.631910740710653,-1.8773269882750132,-2.914755917961718,-1.9560316960060244,-2.757582339115358
2009-09-15,0.3130436490644552,-1.8431398814275919,-2.861762152961337,-1.9224143694028517,-2.7091424124655648
2009-09-16,1.5207308062442324,-1.774872567726715,-2.769851146131919,-1.857059216597851,-2.6194775988884986
2009-09-17,-0.3064329005571477,-1.8743561968482183,-2.914594347738699,-1.9624897376214685,-2.769012583313668
2009-09-18,0.2633867594107786,-1.8119915218050433,-2.8252429981193146,-1.896300207449587,-2.6767655722359467
2009-09-21,-0.3413114207888716,-1.7507847264490646,-2.7317463072548853,-1.8350031839339624,-2.5905782205022265
2009-09-22,0.6553348588268071,-1.708337741822292,-2.663416630702437,-1.7867148207335664,-2.5206837072952775
2009-09-23,-1.01195584531233,-1.6796563348242934,-2.617443834678479,-1.7604801315963192,-2.4838136755166387
2009-09-24,-0.9556548191774188,-1.7126316345271078,-2.657638361104202,-1.781723902414999,-2.5126598968817824
2009-09-25,-0.6109360827818335,-1.7466590605386487,-2.7038690668789385,-1.8075303888740795,-2.544662402452601
2009-09-28,1.7652853549567058,-1.718973652604159,-2.65453828432217,-1.772179968573639,-2.493840674983758
2009-09-29,-0.2232065642896416,-1.877060325313771,-2.8954736544407895,-1.9429640794931407,-2.7393459040204906
2009-09-30,-0.3333852135212442,-1.8144356627871885,-2.796660707219933,-1.8730041643977975,-2.63999169822773
2009-10-01,-2.609721149328096,-1.7673846149523502,-2.725204546876539,-1.820226088153624,-2.5633264074776236
2009-10-02,-0.4515705309363511,-2.1515821116099407,-3.306006736894713,-2.217835157803932,-3.1218953090090724
2009-10-05,1.476545396032476,-2.086392029951874,-3.2047476960265224,-2.1443095642888723,-3.0160813183493325
2009-10-06,1.36124155690534,-2.1316077678701832,-3.2651617924529615,-2.1950399444779496,-3.090309205032094
2009-10-07,0.2707936560526622,-2.149690885153024,-3.2887841902654964,-2.217168716295815,-3.1241462700644473
2009-10-08,0.7442145876693546,-2.06939142079703,-3.1651766085325463,-2.13147540698507,-3.0031565407254948
2009-10-09,0.5624810543572637,-2.015809889992098,-3.088752678503454,-2.0785701920009725,-2.9304881886206933
2009-10-12,0.4376777568566423,-1.9510997565096277,-2.99317104525231,-2.0129961438484005,-2.839615831412551
2009-10-13,-0.2791504630813565,-1.8849639833046454,-2.8901508837616428,-1.944397529789148,-2.743626381521529
2009-10-14,1.7393743058258575,-1.8188054518798065,-2.78674649251921,-1.8725329253223013,-2.64233706878461
2009-10-15,0.4148850316393222,-1.943543733211958,-2.9890089672522353,-2.010981498481673,-2.843014970812931
2009-10-16,-0.8131023468328601,-1.8750651439530774,-2.8839951604968657,-1.939648262888897,-2.7427061299178055
2009-10-19,0.9361366739513968,-1.8594821482234656,-2.8534439251723347,-1.9149992150187432,-2.7061624617819877
2009-10-20,-0.6258649187024325,-1.836264438957235,-2.8158169846100916,-1.894607040358738,-2.6791969773728805
2009-10-21,-0.889323391718201,-1.7968628221591583,-2.7506100733242858,-1.8483876476055214,-2.6135011796854584
2009-10-22,1.058737435850814,-1.7979684586459046,-2.74765066492168,-1.8425460689867161,-2.6028678066590256
2009-10-23,-1.225331535289976,-1.7992888739704405,-2.7460201518124885,-1.848181324546076,-2.6125132151391237
2009-10-26,-1.1786514446438598,-1.8425169192531545,-2.8019387734474295,-1.88658114957776,-2.665633329002392
2009-10-27,-0.3323307116675381,-1.8767542808978215,-2.845168710987293,-1.9156813890890565,-2.7044070250275567
2009-10-28,-1.97343861452413,-1.8179263366689624,-2.7676636821942364,-1.851230567928434,-2.614486623933691
2009-10-29,2.227012433396776,-2.0090316179177816,-3.0410724056905813,-2.048576927252322,-2.891145587124729
2009-10-30,-2.8466028015250755,-2.2108219118869097,-3.342457368066935,-2.2696238450951913,-3.2077239657443357
2009-11-02,0.643565319102102,-2.5608005339802937,-3.8582031700294626,-2.6309890962912936,-3.715347682240081
2009-11-03,0.2423064313306145,-2.466858794873165,-3.725592350746916,-2.5282293604864634,-3.5730907835164136
2009-11-04,0.1042077241505182,-2.3608652999694226,-3.5681865619823947,-2.417522537567333,-3.416517632011864
2009-11-05,1.9052887220614023,-2.259139440449188,-3.4267203564379867,-2.3109103542344664,-3.2668323479342827
2009-11-06,0.2500124319576515,-2.348468943329295,-3.5605735513249113,-2.4107666531409606,-3.4106578077524383
2009-11-09,2.1995084915274346,-2.2694710993598486,-3.4368282659179603,-2.3243294617937766,-3.285230892927004
2009-11-10,-0.0063992141384837,-2.415206848626952,-3.654081897869952,-2.4844569373777143,-3.5144976828652683
2009-11-11,0.5019357795690984,-2.3073787193699262,-3.504452789451968,-2.3706891334113105,-3.3550960039742144
2009-11-12,-1.0312359059078018,-2.2228585043701132,-3.3796584322277807,-2.281603191856742,-3.229422401379557
2009-11-13,0.5722887256427731,-2.194851566606312,-3.342822439929923,-2.247300570346644,-3.181631922434654
