Price,historical_rolling_95,historical_rolling_99,ewma_rolling_95,ewma_rolling_99
2015-09-17,1.3344165197798439,2.110816766455472,2.515609440799386,3.5709451277593316
2015-09-18,1.3344165197798439,2.110816766455472,2.4401731065493597,3.464254080645776
2015-09-21,1.3483748565615796,2.110816766455472,2.453194074479947,3.482669884074691
2015-09-22,1.3483748565615796,2.110816766455472,2.384480412615656,3.385486840807905
2015-09-23,1.3483748565615796,2.110816766455472,2.363522018019231,3.3558449833721973
2015-09-24,1.3483748565615796,2.110816766455472,2.2920280879872195,3.254729753778761
2015-09-25,1.3483748565615796,2.110816766455472,2.2253274459669963,3.1603937628927565
2015-09-28,1.3483748565615796,2.110816766455472,2.15665446289891,3.063268252423734
2015-09-29,1.3588840157603714,2.134366689664956,2.334547360446466,3.314865572231286
2015-09-30,1.3588840157603714,2.134366689664956,2.2630036344379483,3.2136799152379996
2015-10-01,1.3588840157603714,2.134366689664956,2.3197678166758915,3.293962581432225
2015-10-02,1.3588840157603714,2.134366689664956,2.249521346304242,3.1946116578422425
2015-10-05,1.3588840157603714,2.134366689664956,2.252974829782569,3.199495985429939
2015-10-06,1.3588840157603714,2.134366689664956,2.3006539999149433,3.2669295456300973
2015-10-07,1.3588840157603714,2.134366689664956,2.2342394056877386,3.172998117596531
2015-10-08,1.3588840157603714,2.134366689664956,2.188755905623501,3.1086699354746474
2015-10-09,1.3588840157603714,2.134366689664956,2.1499876800978246,3.0538392942830987
2015-10-12,1.3588840157603714,2.134366689664956,2.0837309485643236,2.960131134469799
2015-10-13,1.3588840157603714,2.134366689664956,2.019933985080635,2.8699018715501508
2015-10-14,1.3588840157603714,2.134366689664956,1.9764878786856628,2.8084552141751615
2015-10-15,1.3588840157603714,2.134366689664956,1.9246101626253165,2.73508357034643
2015-10-16,1.3588840157603714,2.134366689664956,1.955869365098343,2.7792940569367257
2015-10-19,1.3588840157603714,2.134366689664956,1.9040640217905416,2.706024771273038
2015-10-20,1.3588840157603714,2.134366689664956,1.8451291487980812,2.6226720557204812
2015-10-21,1.3588840157603714,2.134366689664956,1.7888599569132362,2.543089463828755
2015-10-22,1.3588840157603714,2.134366689664956,1.749031416145357,2.486759198555711
2015-10-23,1.3588840157603714,2.134366689664956,1.8182346416798416,2.584634641063804
2015-10-26,1.3588840157603714,2.134366689664956,1.8155429787019128,2.580827770747967
2015-10-27,1.3588840157603714,2.134366689664956,1.7609343936749564,2.503593806825421
2015-10-28,1.3588840157603714,2.134366689664956,1.7093800642098091,2.4306795348296037
2015-10-29,1.3588840157603714,2.134366689664956,1.7217014315611132,2.4481058798084616
2015-10-30,1.3588840157603714,2.134366689664956,1.6683870455305467,2.3727023262242617
2015-11-02,1.3588840157603714,2.134366689664956,1.6280089994941167,2.315594885163463
2015-11-03,1.3588840157603714,2.134366689664956,1.6462667279874568,2.3414171389916145
2015-11-04,1.3588840157603714,2.134366689664956,1.5988528943917772,2.2743588493188343
2015-11-05,1.3588840157603714,2.134366689664956,1.5556482390988078,2.2132536808451215
2015-11-06,1.3588840157603714,2.134366689664956,1.5079725477898647,2.1458250408113297
2015-11-09,1.3588840157603714,2.134366689664956,1.4611383008490575,2.079586471605035
2015-11-10,1.3588840157603714,2.134366689664956,1.4693205890315826,2.0911588379276758
2015-11-11,1.3588840157603714,2.134366689664956,1.424868444666428,2.0282893218528057
2015-11-12,1.3588840157603714,2.134366689664956,1.386496670252696,1.9740193890345263
2015-11-13,1.3633289043977328,2.134366689664956,1.4558784351608531,2.0721473431859474
2015-11-16,1.3633289043977328,2.134366689664956,1.4803706746989587,2.106787184960544
2015-11-17,1.3633289043977328,2.134366689664956,1.550853971713477,2.206473056990999
2015-11-18,1.3633289043977328,2.134366689664956,1.503597708735145,2.1396376224493205
2015-11-19,1.3633289043977328,2.134366689664956,1.5909721579264633,2.2632129733444852
2015-11-20,1.3633289043977328,2.134366689664956,1.5421951001463092,2.194226649692614
2015-11-23,1.3633289043977328,2.134366689664956,1.5019267055235894,2.13727429071875
2015-11-24,1.3633289043977328,2.134366689664956,1.456044177694067,2.072381756013607
2015-11-25,1.3633289043977328,2.134366689664956,1.4115652401072052,2.00947434577397
2015-11-27,1.3633289043977328,2.134366689664956,1.3676118901971228,1.9473102842156158
2015-11-30,1.3633289043977328,2.134366689664956,1.3251985628621532,1.8873243059741516
2015-12-01,1.3633289043977328,2.134366689664956,1.2971518064788412,1.847657243193018
2015-12-02,1.3633289043977328,2.134366689664956,1.3259270129229945,1.8883545667965227
2015-12-03,1.3633289043977328,2.134366689664956,1.3579206031557918,1.9336037120100968
2015-12-04,1.3999742147462113,2.134366689664956,1.4364598564008633,2.044683276672672
2015-12-07,1.3999742147462113,2.134366689664956,1.610365023441268,2.2906406731243982
2015-12-08,1.3999742147462113,2.134366689664956,1.5852352974623025,2.2550992221110673
2015-12-09,1.3999742147462113,2.134366689664956,1.5577814157754095,2.2162706733271595
2015-12-10,1.3999742147462113,2.134366689664956,1.5408361333775333,2.1923046370577914
2015-12-11,1.3999742147462113,2.134366689664956,1.4956252540703208,2.1283620276751063
2015-12-14,1.4098472987924389,2.134366689664956,1.6467912605372088,2.3421589953866073
2015-12-15,1.4098472987924389,2.134366689664956,1.6068511108562886,2.2856708794979688
2015-12-16,1.4098472987924389,2.134366689664956,1.61295863617853,2.294308869113726
2015-12-17,1.4098472987924389,2.134366689664956,1.6652868320513166,2.36831763513789
2015-12-18,1.4285479866551216,2.134366689664956,1.7232507279198945,2.4502970792145695
2015-12-21,1.4487231448304534,2.134366689664956,1.8172452010854185,2.5832352563491945
2015-12-22,1.4487231448304534,2.134366689664956,1.7879059406177011,2.5417401803760797
2015-12-23,1.4487231448304534,2.134366689664956,1.7675832680238186,2.512997436700322
2015-12-24,1.4487231448304534,2.134366689664956,1.7822651068421533,2.533762241520886
2015-12-28,1.4487231448304534,2.134366689664956,1.7281901193091054,2.457282954716843
2015-12-29,1.4487231448304534,2.134366689664956,1.676842746610186,2.384661385624946
2015-12-30,1.4487231448304534,2.134366689664956,1.678707782285703,2.387299141172101
2015-12-31,1.4487231448304534,2.134366689664956,1.6520930568539403,2.3496574270938013
2016-01-04,1.4487231448304534,2.134366689664956,1.6446782973632996,2.3391705912471696
2016-01-05,1.469036903267092,2.134366689664956,1.7083490018904217,2.429221283715092
2016-01-06,1.469036903267092,2.134366689664956,1.6572879537343697,2.357004668888225
2016-01-07,1.469036903267092,2.134366689664956,1.690072767463524,2.4033728565919534
2016-01-08,1.515911873503904,2.3105496822635154,1.8972004877196427,2.6963175440568175
2016-01-11,1.515911873503904,2.3105496822635154,1.889297347568107,2.6851399821215063
2016-01-12,1.515911873503904,2.3105496822635154,1.8310976989107004,2.6028271083766152
2016-01-13,1.515911873503904,2.3105496822635154,1.8013051020167965,2.560690870044733
2016-01-14,1.5250639778062602,2.399878210493041,2.016723815233328,2.865361667074065
2016-01-15,1.5250639778062602,2.399878210493041,2.063388489077807,2.9313604058141864
2016-01-19,1.5423355145629443,2.399878210493041,2.1819192119567754,3.099000669154256
2016-01-20,1.5423355145629443,2.399878210493041,2.1145950146454964,3.0037827721205392
2016-01-21,1.5250639778062602,2.399878210493041,2.102504930507671,2.9866835354041807
2016-01-22,1.5250639778062602,2.399878210493041,2.0480005734177635,2.909596983042029
2016-01-25,1.5250639778062602,2.399878210493041,2.140923874389288,3.041020180901045
2016-01-26,1.5423355145629443,2.399878210493041,2.168391338298136,3.0798679392806587
2016-01-27,1.5423355145629443,2.399878210493041,2.1751646471042534,3.0894475591830917
2016-01-28,1.5423355145629443,2.399878210493041,2.15273343938341,3.057722674039198
2016-01-29,1.5250639778062602,2.399878210493041,2.0978098081046452,2.980043134190558
2016-02-01,1.5250639778062602,2.399878210493041,2.2560774864024555,3.2038841318967646
2016-02-02,1.5250639778062602,2.399878210493041,2.18645914231428,3.1054215792963022
2016-02-03,1.5423355145629443,2.399878210493041,2.250016874331341,3.1953124925873424
2016-02-04,1.5423355145629443,2.399878210493041,2.1895911365217176,3.1098512184730622
2016-02-05,1.5423355145629443,2.399878210493041,2.1228033320418973,3.0153919520570915
2016-02-08,1.5463970575203496,2.399878210493041,2.188280205350028,3.1079971434998828
2016-02-09,1.5463970575203496,2.399878210493041,2.195973019201087,3.1188772369346838
2016-02-10,1.5463970575203496,2.399878210493041,2.1282793892529837,3.0231368442726665
2016-02-11,1.5463970575203496,2.399878210493041,2.0624962054393805,2.9300984320365306
2016-02-12,1.5463970575203496,2.399878210493041,2.059053712300779,2.9252296482960416
2016-02-16,1.5463970575203496,2.399878210493041,2.1398418296050155,3.0394898243135264
2016-02-17,1.5463970575203496,2.399878210493041,2.174733013263184,3.088837091204615
2016-02-18,1.5463970575203496,2.399878210493041,2.206612115446422,3.133924313784873
2016-02-19,1.5463970575203496,2.399878210493041,2.1465940367715493,3.049039599764404
2016-02-22,1.5463970575203496,2.399878210493041,2.080239334462576,2.955192878013736
2016-02-23,1.5463970575203496,2.399878210493041,2.0959812238099214,2.9774569325268754
2016-02-24,1.5463970575203496,2.399878210493041,2.0920730663203067,2.971929550808277
2016-02-25,1.5463970575203496,2.399878210493041,2.0351008741712495,2.8913526922272212
2016-02-26,1.5463970575203496,2.399878210493041,2.023077224273617,2.8743474147245593
2016-02-29,1.5463970575203496,2.399878210493041,1.961912242311284,2.7878406134977918
2016-03-01,1.5463970575203496,2.399878210493041,1.928907439671729,2.741161291279942
2016-03-02,1.5463970575203496,2.399878210493041,2.093545109718147,2.9740114898774745
2016-03-03,1.5463970575203496,2.399878210493041,2.035372649512788,2.891737069279164
2016-03-04,1.5463970575203496,2.399878210493041,1.9773406297278575,2.80966127624755
2016-03-07,1.5463970575203496,2.399878210493041,1.920675943568874,2.7295193292565227
2016-03-08,1.5463970575203496,2.399878210493041,1.8615389082181888,2.645880691622778
2016-03-09,1.5463970575203496,2.399878210493041,1.8595288947737203,2.6430378912503225
2016-03-10,1.5463970575203496,2.399878210493041,1.813128480785104,2.5774129002673307
2016-03-11,1.5463970575203496,2.399878210493041,1.7569432372148637,2.497949038078971
2016-03-14,1.5463970575203496,2.399878210493041,1.8221242301162983,2.59013576021616
2016-03-15,1.5463970575203496,2.399878210493041,1.7663727968699081,2.511285444247409
2016-03-16,1.5463970575203496,2.399878210493041,1.7131742883054617,2.436045778374882
2016-03-17,1.5463970575203496,2.399878210493041,1.6749228639367946,2.3819460589220283
2016-03-18,1.5463970575203496,2.399878210493041,1.6440019049488257,2.3382139565474946
2016-03-21,1.5463970575203496,2.399878210493041,1.6025846495487466,2.2796367418520114
2016-03-22,1.5463970575203496,2.399878210493041,1.553299465679705,2.2099317657758397
2016-03-23,1.5463970575203496,2.399878210493041,1.5054255865404373,2.142222824911517
2016-03-24,1.5463970575203496,2.399878210493041,1.4807936883024433,2.1073854611725014
2016-03-28,1.5463970575203496,2.399878210493041,1.4348008379096817,2.0423368951608363
2016-03-29,1.5463970575203496,2.399878210493041,1.39029959712964,1.9793979410894635
2016-03-30,1.5463970575203496,2.399878210493041,1.3916296441341183,1.981279051949752
2016-03-31,1.5463970575203496,2.399878210493041,1.3593140764001597,1.9355745278118508
2016-04-01,1.5463970575203496,2.399878210493041,1.319449916591146,1.879193885849197
2016-04-04,1.5463970575203496,2.399878210493041,1.3027450294176428,1.8555678451332243
2016-04-05,1.5463970575203496,2.399878210493041,1.2685600233072631,1.8072193386242612
